id,titulo,data_publicacao,url,texto,tokens,tokens_normalizados,tokens_sem_stopwords,lemas,stems
https://ge.globo.com/sc/futebol/noticia/2026/09/09/barra-elimina-o-internacional-na-primeira-fase-da-copa-do-brasil-sub-20.ghtml,Barra elimina o Internacional na primeira fase da Copa do Brasil Sub-20,09/09/2026,https://ge.globo.com/sc/futebol/noticia/2026/09/09/barra-elimina-o-internacional-na-primeira-fase-da-copa-do-brasil-sub-20.ghtml,"O Barra venceu o Internacional por 1 a 0 e avançou para a segunda fase da Copa do Brasil Sub-20 nesta quarta-feira. O duelo foi disputado no CT Morada dos Quero-Queros, em Alvorada (RS). Barra 1 x 0 Internacional - Copa do Brasil Sub-20 — Foto: Tiago Winter/Barra FC O gol da vitória foi marcado por Marcelo, na reta final da partida, garantindo a vaga para o clube. Na próxima fase, o clube faz duelo catarinense contra o Criciúma, que eliminou o Cascavel. Esta fase é disputada em jogo único. A edição deste ano da Copa do Brasil Sub-20 passou por uma mudança importante. A competição conta o dobro de participantes, de 32 para 64 clubes. Internacional 0 x 1 Barra - Copa do Brasil Sub-20 — Foto: Tiago Winter/Barra FC","['O', 'Barra', 'venceu', 'o', 'Internacional', 'por', '1', 'a', '0', 'e', 'avançou', 'para', 'a', 'segunda', 'fase', 'da', 'Copa', 'do', 'Brasil', 'Sub-20', 'nesta', 'quarta-feira', '.', 'O', 'duelo', 'foi', 'disputado', 'no', 'CT', 'Morada', 'dos', 'Quero-Queros', ',', 'em', 'Alvorada', '(', 'RS', ')', '.', 'Barra', '1', 'x', '0', 'Internacional', '-', 'Copa', 'do', 'Brasil', 'Sub-20', '—', 'Foto', ':', 'Tiago', 'Winter/Barra', 'FC', 'O', 'gol', 'da', 'vitória', 'foi', 'marcado', 'por', 'Marcelo', ',', 'na', 'reta', 'final', 'da', 'partida', ',', 'garantindo', 'a', 'vaga', 'para', 'o', 'clube', '.', 'Na', 'próxima', 'fase', ',', 'o', 'clube', 'faz', 'duelo', 'catarinense', 'contra', 'o', 'Criciúma', ',', 'que', 'eliminou', 'o', 'Cascavel', '.', 'Esta', 'fase', 'é', 'disputada', 'em', 'jogo', 'único', '.', 'A', 'edição', 'deste', 'ano', 'da', 'Copa', 'do', 'Brasil', 'Sub-20', 'passou', 'por', 'uma', 'mudança', 'importante', '.', 'A', 'competição', 'conta', 'o', 'dobro', 'de', 'participantes', ',', 'de', '32', 'para', '64', 'clubes', '.', 'Internacional', '0', 'x', '1', 'Barra', '-', 'Copa', 'do', 'Brasil', 'Sub-20', '—', 'Foto', ':', 'Tiago', 'Winter/Barra', 'FC']","['o', 'barra', 'venceu', 'o', 'internacional', 'por', 'a', 'e', 'avançou', 'para', 'a', 'segunda', 'fase', 'da', 'copa', 'do', 'brasil', 'nesta', 'o', 'duelo', 'foi', 'disputado', 'no', 'ct', 'morada', 'dos', 'em', 'alvorada', 'rs', 'barra', 'x', 'internacional', 'copa', 'do', 'brasil', 'foto', 'tiago', 'fc', 'o', 'gol', 'da', 'vitória', 'foi', 'marcado', 'por', 'marcelo', 'na', 'reta', 'final', 'da', 'partida', 'garantindo', 'a', 'vaga', 'para', 'o', 'clube', 'na', 'próxima', 'fase', 'o', 'clube', 'faz', 'duelo', 'catarinense', 'contra', 'o', 'criciúma', 'que', 'eliminou', 'o', 'cascavel', 'esta', 'fase', 'é', 'disputada', 'em', 'jogo', 'único', 'a', 'edição', 'deste', 'ano', 'da', 'copa', 'do', 'brasil', 'passou', 'por', 'uma', 'mudança', 'importante', 'a', 'competição', 'conta', 'o', 'dobro', 'de', 'participantes', 'de', 'para', 'clubes', 'internacional', 'x', 'barra', 'copa', 'do', 'brasil', 'foto', 'tiago', 'fc']","['barra', 'venceu', 'internacional', 'avançou', 'segunda', 'fase', 'copa', 'brasil', 'nesta', 'duelo', 'disputado', 'ct', 'morada', 'alvorada', 'rs', 'barra', 'x', 'internacional', 'copa', 'brasil', 'foto', 'tiago', 'fc', 'gol', 'vitória', 'marcado', 'marcelo', 'reta', 'final', 'partida', 'garantindo', 'vaga', 'clube', 'próxima', 'fase', 'clube', 'faz', 'duelo', 'catarinense', 'contra', 'criciúma', 'eliminou', 'cascavel', 'fase', 'disputada', 'jogo', 'único', 'edição', 'deste', 'ano', 'copa', 'brasil', 'passou', 'mudança', 'importante', 'competição', 'conta', 'dobro', 'participantes', 'clubes', 'internacional', 'x', 'barra', 'copa', 'brasil', 'foto', 'tiago', 'fc']","['barra', 'vencer', 'internacional', 'avançar', 'segundo', 'fase', 'Copa', 'Brasil', 'em este', 'duelo', 'disputar', 'ct', 'morada', 'alvorar', 'rs', 'barra', 'x', 'internacional', 'Copa', 'Brasil', 'Foto', 'tiago', 'fc', 'gol', 'vitória', 'marcar', 'Marcelo', 'reta', 'final', 'partido', 'garantir', 'vaga', 'clube', 'próximo', 'fase', 'clube', 'fazer', 'duelo', 'catarinense', 'contra', 'criciúma', 'eliminar', 'cascavel', 'fase', 'disputar', 'jogo', 'único', 'edição', 'de este', 'ano', 'Copa', 'Brasil', 'passar', 'mudança', 'importante', 'competição', 'contar', 'dobro', 'participante', 'clube', 'internacional', 'x', 'barra', 'Copa', 'Brasil', 'Foto', 'tiago', 'fc']","['barr', 'venc', 'internac', 'avanç', 'segund', 'fas', 'cop', 'brasil', 'nest', 'duel', 'disput', 'ct', 'mor', 'alvor', 'rs', 'barr', 'x', 'internac', 'cop', 'brasil', 'fot', 'tiag', 'fc', 'gol', 'vitór', 'marc', 'marcel', 'ret', 'final', 'part', 'garant', 'vag', 'club', 'próx', 'fas', 'club', 'faz', 'duel', 'catarin', 'contr', 'criciúm', 'elimin', 'casca', 'fas', 'disput', 'jog', 'únic', 'ediç', 'dest', 'ano', 'cop', 'brasil', 'pass', 'mudanç', 'import', 'compet', 'cont', 'dobr', 'particip', 'club', 'internac', 'x', 'barr', 'cop', 'brasil', 'fot', 'tiag', 'fc']"
https://ge.globo.com/futebol/times/corinthians/noticia/2026/09/10/diniz-elogia-corinthians-mas-pede-atencao-com-o-estudiantes-na-volta-sabe-jogar-fora-de-casa.ghtml,"Diniz elogia Corinthians, mas pede atenção com o Estudiantes na volta: ""Sabe jogar fora de casa""",10/09/2026,https://ge.globo.com/futebol/times/corinthians/noticia/2026/09/10/diniz-elogia-corinthians-mas-pede-atencao-com-o-estudiantes-na-volta-sabe-jogar-fora-de-casa.ghtml,"Estudiantes 1 x 1 Corinthians | Melhores momentos | Quartas de final | CONMEBOL Libertadores 2026 Fernando Diniz fez ponderações sobre o desempenho do Corinthians no primeiro tempo diante do Estudiantes, da Argentina, na noite desta quarta-feira, mas elogiou a evolução coletiva ao longo da partida. O jogo de ida das quartas de final da Conmebol Libertadores terminou empatado por 1 a 1, em La Plata. — Eu acho que no primeiro tempo faltou a gente confiar mais na nossa capacidade criativa. Mas o sistema defensivo estava muito sólido, é a base do nosso jogo. Quando a gente se dedica para defender bem, as coisas acontecem normalmente. — Eles podiam ter feito mais um gol, Hugo fez uma defesa importante, mas foi numa jogada esporádica. Diferente dos gols que tomamos contra a Chapecoense, os dois muito evitáveis. O fato de voltarmos mais soltos no segundo tempo fez toda a diferença e mostra a maturidade no time. Fernando Diniz concede entrevista coletiva em La Plata, na Argentina — Foto: Gabriel Oliveira Mais notícias do Corinthians : + Garro dá assistência, e Kaio César decide na Libertadores; dê suas notas + Cotovelada deixa Gabriel Paulista com galo na testa; veja o vídeo O Corinthians sofreu o gol logo nos primeiros minutos, mas cedeu poucas chances claras ao Estudiantes no primeiro tempo. No início da etapa final, a equipe chegou ao empate depois de belo passe de Rodrigo Garro para Kaio César balançar as redes. A partida de volta das quartas de final da Libertadores acontece na próxima quarta-feira, às 21h30 (de Brasília), na Neo Química Arena. Fernando Diniz pediu atenção com o Estudiantes e destacou a força da equipe argentina fora de casa. — Não tem nada decidido. É parecido com Rosario. Foi 0 a 0 lá com jogador a menos. Jogo na Arena foi duro. (Estudiantes) É um time que responde bem fora de campo. Eles empataram contra o Flamengo. Tem que se dedicar ao máximo no jogo de lá pra poder fazer o nosso melhor. É um time que sabe jogar fora de casa, tem jogadores experientes e é um time muito organizado taticamente. O vencedor do confronto encara Independiente Del Valle, do Equador, ou Flamengo, na semifinal do torneio. Antes do Estudiantes, o Corinthians visita o Flamengo, no domingo, às 17h30 (de Brasília), no Maracanã, pelo Campeonato Brasileiro.","['Estudiantes', '1', 'x', '1', 'Corinthians', '|', 'Melhores', 'momentos', '|', 'Quartas', 'de', 'final', '|', 'CONMEBOL', 'Libertadores', '2026', 'Fernando', 'Diniz', 'fez', 'ponderações', 'sobre', 'o', 'desempenho', 'do', 'Corinthians', 'no', 'primeiro', 'tempo', 'diante', 'do', 'Estudiantes', ',', 'da', 'Argentina', ',', 'na', 'noite', 'desta', 'quarta-feira', ',', 'mas', 'elogiou', 'a', 'evolução', 'coletiva', 'ao', 'longo', 'da', 'partida', '.', 'O', 'jogo', 'de', 'ida', 'das', 'quartas', 'de', 'final', 'da', 'Conmebol', 'Libertadores', 'terminou', 'empatado', 'por', '1', 'a', '1', ',', 'em', 'La', 'Plata', '.', '—', 'Eu', 'acho', 'que', 'no', 'primeiro', 'tempo', 'faltou', 'a', 'gente', 'confiar', 'mais', 'na', 'nossa', 'capacidade', 'criativa', '.', 'Mas', 'o', 'sistema', 'defensivo', 'estava', 'muito', 'sólido', ',', 'é', 'a', 'base', 'do', 'nosso', 'jogo', '.', 'Quando', 'a', 'gente', 'se', 'dedica', 'para', 'defender', 'bem', ',', 'as', 'coisas', 'acontecem', 'normalmente', '.', '—', 'Eles', 'podiam', 'ter', 'feito', 'mais', 'um', 'gol', ',', 'Hugo', 'fez', 'uma', 'defesa', 'importante', ',', 'mas', 'foi', 'numa', 'jogada', 'esporádica', '.', 'Diferente', 'dos', 'gols', 'que', 'tomamos', 'contra', 'a', 'Chapecoense', ',', 'os', 'dois', 'muito', 'evitáveis', '.', 'O', 'fato', 'de', 'voltarmos', 'mais', 'soltos', 'no', 'segundo', 'tempo', 'fez', 'toda', 'a', 'diferença', 'e', 'mostra', 'a', 'maturidade', 'no', 'time', '.', 'Fernando', 'Diniz', 'concede', 'entrevista', 'coletiva', 'em', 'La', 'Plata', ',', 'na', 'Argentina', '—', 'Foto', ':', 'Gabriel', 'Oliveira', 'Mais', 'notícias', 'do', 'Corinthians', ':', '+', 'Garro', 'dá', 'assistência', ',', 'e', 'Kaio', 'César', 'decide', 'na', 'Libertadores', ';', 'dê', 'suas', 'notas', '+', 'Cotovelada', 'deixa', 'Gabriel', 'Paulista', 'com', 'galo', 'na', 'testa', ';', 'veja', 'o', 'vídeo', 'O', 'Corinthians', 'sofreu', 'o', 'gol', 'logo', 'nos', 'primeiros', 'minutos', ',', 'mas', 'cedeu', 'poucas', 'chances', 'claras', 'ao', 'Estudiantes', 'no', 'primeiro', 'tempo', '.', 'No', 'início', 'da', 'etapa', 'final', ',', 'a', 'equipe', 'chegou', 'ao', 'empate', 'depois', 'de', 'belo', 'passe', 'de', 'Rodrigo', 'Garro', 'para', 'Kaio', 'César', 'balançar', 'as', 'redes', '.', 'A', 'partida', 'de', 'volta', 'das', 'quartas', 'de', 'final', 'da', 'Libertadores', 'acontece', 'na', 'próxima', 'quarta-feira', ',', 'às', '21h30', '(', 'de', 'Brasília', ')', ',', 'na', 'Neo', 'Química', 'Arena', '.', 'Fernando', 'Diniz', 'pediu', 'atenção', 'com', 'o', 'Estudiantes', 'e', 'destacou', 'a', 'força', 'da', 'equipe', 'argentina', 'fora', 'de', 'casa', '.', '—', 'Não', 'tem', 'nada', 'decidido', '.', 'É', 'parecido', 'com', 'Rosario', '.', 'Foi', '0', 'a', '0', 'lá', 'com', 'jogador', 'a', 'menos', '.', 'Jogo', 'na', 'Arena', 'foi', 'duro', '.', '(', 'Estudiantes', ')', 'É', 'um', 'time', 'que', 'responde', 'bem', 'fora', 'de', 'campo', '.', 'Eles', 'empataram', 'contra', 'o', 'Flamengo', '.', 'Tem', 'que', 'se', 'dedicar', 'ao', 'máximo', 'no', 'jogo', 'de', 'lá', 'pra', 'poder', 'fazer', 'o', 'nosso', 'melhor', '.', 'É', 'um', 'time', 'que', 'sabe', 'jogar', 'fora', 'de', 'casa', ',', 'tem', 'jogadores', 'experientes', 'e', 'é', 'um', 'time', 'muito', 'organizado', 'taticamente', '.', 'O', 'vencedor', 'do', 'confronto', 'encara', 'Independiente', 'Del', 'Valle', ',', 'do', 'Equador', ',', 'ou', 'Flamengo', ',', 'na', 'semifinal', 'do', 'torneio', '.', 'Antes', 'do', 'Estudiantes', ',', 'o', 'Corinthians', 'visita', 'o', 'Flamengo', ',', 'no', 'domingo', ',', 'às', '17h30', '(', 'de', 'Brasília', ')', ',', 'no', 'Maracanã', ',', 'pelo', 'Campeonato', 'Brasileiro', '.']","['estudiantes', 'x', 'corinthians', 'melhores', 'momentos', 'quartas', 'de', 'final', 'conmebol', 'libertadores', 'fernando', 'diniz', 'fez', 'ponderações', 'sobre', 'o', 'desempenho', 'do', 'corinthians', 'no', 'primeiro', 'tempo', 'diante', 'do', 'estudiantes', 'da', 'argentina', 'na', 'noite', 'desta', 'mas', 'elogiou', 'a', 'evolução', 'coletiva', 'ao', 'longo', 'da', 'partida', 'o', 'jogo', 'de', 'ida', 'das', 'quartas', 'de', 'final', 'da', 'conmebol', 'libertadores', 'terminou', 'empatado', 'por', 'a', 'em', 'la', 'plata', 'eu', 'acho', 'que', 'no', 'primeiro', 'tempo', 'faltou', 'a', 'gente', 'confiar', 'mais', 'na', 'nossa', 'capacidade', 'criativa', 'mas', 'o', 'sistema', 'defensivo', 'estava', 'muito', 'sólido', 'é', 'a', 'base', 'do', 'nosso', 'jogo', 'quando', 'a', 'gente', 'se', 'dedica', 'para', 'defender', 'bem', 'as', 'coisas', 'acontecem', 'normalmente', 'eles', 'podiam', 'ter', 'feito', 'mais', 'um', 'gol', 'hugo', 'fez', 'uma', 'defesa', 'importante', 'mas', 'foi', 'numa', 'jogada', 'esporádica', 'diferente', 'dos', 'gols', 'que', 'tomamos', 'contra', 'a', 'chapecoense', 'os', 'dois', 'muito', 'evitáveis', 'o', 'fato', 'de', 'voltarmos', 'mais', 'soltos', 'no', 'segundo', 'tempo', 'fez', 'toda', 'a', 'diferença', 'e', 'mostra', 'a', 'maturidade', 'no', 'time', 'fernando', 'diniz', 'concede', 'entrevista', 'coletiva', 'em', 'la', 'plata', 'na', 'argentina', 'foto', 'gabriel', 'oliveira', 'mais', 'notícias', 'do', 'corinthians', 'garro', 'dá', 'assistência', 'e', 'kaio', 'césar', 'decide', 'na', 'libertadores', 'dê', 'suas', 'notas', 'cotovelada', 'deixa', 'gabriel', 'paulista', 'com', 'galo', 'na', 'testa', 'veja', 'o', 'vídeo', 'o', 'corinthians', 'sofreu', 'o', 'gol', 'logo', 'nos', 'primeiros', 'minutos', 'mas', 'cedeu', 'poucas', 'chances', 'claras', 'ao', 'estudiantes', 'no', 'primeiro', 'tempo', 'no', 'início', 'da', 'etapa', 'final', 'a', 'equipe', 'chegou', 'ao', 'empate', 'depois', 'de', 'belo', 'passe', 'de', 'rodrigo', 'garro', 'para', 'kaio', 'césar', 'balançar', 'as', 'redes', 'a', 'partida', 'de', 'volta', 'das', 'quartas', 'de', 'final', 'da', 'libertadores', 'acontece', 'na', 'próxima', 'às', 'de', 'brasília', 'na', 'neo', 'química', 'arena', 'fernando', 'diniz', 'pediu', 'atenção', 'com', 'o', 'estudiantes', 'e', 'destacou', 'a', 'força', 'da', 'equipe', 'argentina', 'fora', 'de', 'casa', 'não', 'tem', 'nada', 'decidido', 'é', 'parecido', 'com', 'rosario', 'foi', 'a', 'lá', 'com', 'jogador', 'a', 'menos', 'jogo', 'na', 'arena', 'foi', 'duro', 'estudiantes', 'é', 'um', 'time', 'que', 'responde', 'bem', 'fora', 'de', 'campo', 'eles', 'empataram', 'contra', 'o', 'flamengo', 'tem', 'que', 'se', 'dedicar', 'ao', 'máximo', 'no', 'jogo', 'de', 'lá', 'pra', 'poder', 'fazer', 'o', 'nosso', 'melhor', 'é', 'um', 'time', 'que', 'sabe', 'jogar', 'fora', 'de', 'casa', 'tem', 'jogadores', 'experientes', 'e', 'é', 'um', 'time', 'muito', 'organizado', 'taticamente', 'o', 'vencedor', 'do', 'confronto', 'encara', 'independiente', 'del', 'valle', 'do', 'equador', 'ou', 'flamengo', 'na', 'semifinal', 'do', 'torneio', 'antes', 'do', 'estudiantes', 'o', 'corinthians', 'visita', 'o', 'flamengo', 'no', 'domingo', 'às', 'de', 'brasília', 'no', 'maracanã', 'pelo', 'campeonato', 'brasileiro']","['estudiantes', 'x', 'corinthians', 'melhores', 'momentos', 'quartas', 'final', 'conmebol', 'libertadores', 'fernando', 'diniz', 'fez', 'ponderações', 'sobre', 'desempenho', 'corinthians', 'primeiro', 'tempo', 'diante', 'estudiantes', 'argentina', 'noite', 'desta', 'elogiou', 'evolução', 'coletiva', 'longo', 'partida', 'jogo', 'ida', 'quartas', 'final', 'conmebol', 'libertadores', 'terminou', 'empatado', 'la', 'plata', 'acho', 'primeiro', 'tempo', 'faltou', 'gente', 'confiar', 'capacidade', 'criativa', 'sistema', 'defensivo', 'sólido', 'base', 'jogo', 'gente', 'dedica', 'defender', 'bem', 'coisas', 'acontecem', 'normalmente', 'podiam', 'ter', 'feito', 'gol', 'hugo', 'fez', 'defesa', 'importante', 'jogada', 'esporádica', 'diferente', 'gols', 'tomamos', 'contra', 'chapecoense', 'dois', 'evitáveis', 'fato', 'voltarmos', 'soltos', 'segundo', 'tempo', 'fez', 'toda', 'diferença', 'mostra', 'maturidade', 'time', 'fernando', 'diniz', 'concede', 'entrevista', 'coletiva', 'la', 'plata', 'argentina', 'foto', 'gabriel', 'oliveira', 'notícias', 'corinthians', 'garro', 'dá', 'assistência', 'kaio', 'césar', 'decide', 'libertadores', 'dê', 'notas', 'cotovelada', 'deixa', 'gabriel', 'paulista', 'galo', 'testa', 'veja', 'vídeo', 'corinthians', 'sofreu', 'gol', 'logo', 'primeiros', 'minutos', 'cedeu', 'poucas', 'chances', 'claras', 'estudiantes', 'primeiro', 'tempo', 'início', 'etapa', 'final', 'equipe', 'chegou', 'empate', 'belo', 'passe', 'rodrigo', 'garro', 'kaio', 'césar', 'balançar', 'redes', 'partida', 'volta', 'quartas', 'final', 'libertadores', 'acontece', 'próxima', 'brasília', 'neo', 'química', 'arena', 'fernando', 'diniz', 'pediu', 'atenção', 'estudiantes', 'destacou', 'força', 'equipe', 'argentina', 'casa', 'nada', 'decidido', 'parecido', 'rosario', 'lá', 'jogador', 'menos', 'jogo', 'arena', 'duro', 'estudiantes', 'time', 'responde', 'bem', 'campo', 'empataram', 'contra', 'flamengo', 'dedicar', 'máximo', 'jogo', 'lá', 'pra', 'poder', 'fazer', 'melhor', 'time', 'sabe', 'jogar', 'casa', 'jogadores', 'experientes', 'time', 'organizado', 'taticamente', 'vencedor', 'confronto', 'encara', 'independiente', 'del', 'valle', 'equador', 'flamengo', 'semifinal', 'torneio', 'antes', 'estudiantes', 'corinthians', 'visita', 'flamengo', 'domingo', 'brasília', 'maracanã', 'campeonato', 'brasileiro']","['estudiante', 'x', 'corinthian', 'bom', 'momento', 'quarto', 'final', 'conmebol', 'libertador', 'Fernando', 'diniz', 'fazer', 'ponderação', 'sobre', 'desempenho', 'corinthian', 'primeiro', 'tempo', 'diante', 'estudiante', 'argentino', 'noite', 'de este', 'elogiar', 'evolução', 'coletivo', 'longo', 'partida', 'jogo', 'er', 'quartas', 'final', 'conmebol', 'libertador', 'terminar', 'empatar', 'la', 'platar', 'achar', 'primeiro', 'tempo', 'faltar', 'gente', 'confiar', 'capacidade', 'criativo', 'sistema', 'defensivo', 'sólido', 'base', 'jogo', 'gente', 'dedicar', 'defender', 'bem', 'coisa', 'acontecer', 'normalmente', 'poder', 'ter', 'fazer', 'gol', 'hugo', 'fazer', 'defesa', 'importante', 'jogada', 'esporádico', 'diferente', 'gol', 'tomar', 'contra', 'chapecoense', 'dois', 'evitável', 'fato', 'voltarr', 'solto', 'segundo', 'tempo', 'fazer', 'todo', 'diferença', 'mostrar', 'maturidade', 'time', 'Fernando', 'diniz', 'concede', 'entrevista', 'coletivo', 'le o', 'plato', 'argentino', 'foto', 'Gabriel', 'oliveirar', 'notícia', 'corinthian', 'garro', 'dar', 'assistência', 'kaio', 'césar', 'decidir', 'libertador', 'dê', 'nota', 'cotovelar', 'deixar', 'Gabriel', 'Paulista', 'galo', 'testa', 'ver', 'vídeo', 'corinthian', 'sofrer', 'gol', 'logo', 'primeiros', 'minuto', 'ceder', 'pouco', 'chance', 'claro', 'estudiante', 'primeiro', 'tempo', 'início', 'etapar', 'final', 'equipe', 'chegar', 'empate', 'belo', 'passar', 'rodrigo', 'garro', 'kaio', 'césar', 'balançar', 'rede', 'partido', 'volt', 'quarto', 'final', 'libertador', 'acontecer', 'próximo', 'brasília', 'neo', 'química', 'arena', 'Fernando', 'diniz', 'pedir', 'atenção', 'estudiante', 'destacar', 'força', 'equipe', 'argentino', 'casa', 'nada', 'decidir', 'parecido', 'rosario', 'lá', 'jogador', 'menos', 'jogo', 'arena', 'duro', 'estudiante', 'time', 'responder', 'bem', 'campo', 'empatar', 'contra', 'flamengo', 'dedicar', 'grande', 'jogo', 'lá', 'pra', 'poder', 'fazer', 'bom', 'time', 'saber', 'jogar', 'casa', 'jogador', 'experiente', 'time', 'organizar', 'taticamente', 'vencedor', 'confronto', 'encarar', 'independiente', 'del', 'valle', 'equador', 'flamengo', 'semifinal', 'torneiar', 'antes', 'estudiante', 'corinthian', 'visita', 'flamengo', 'domingo', 'brasílir', 'maracanã', 'campeonato', 'brasileiro']","['estudi', 'x', 'corinth', 'melhor', 'moment', 'quart', 'final', 'conmebol', 'libert', 'fern', 'diniz', 'fez', 'ponder', 'sobr', 'desempenh', 'corinth', 'prim', 'temp', 'di', 'estudi', 'argentin', 'noit', 'dest', 'elogi', 'evoluç', 'cole', 'long', 'part', 'jog', 'ida', 'quart', 'final', 'conmebol', 'libert', 'termin', 'empat', 'la', 'plat', 'ach', 'prim', 'temp', 'falt', 'gent', 'confi', 'capac', 'cria', 'sistem', 'defens', 'sól', 'bas', 'jog', 'gent', 'dedic', 'defend', 'bem', 'cois', 'acontec', 'norm', 'pod', 'ter', 'feit', 'gol', 'hug', 'fez', 'defês', 'import', 'jog', 'esporád', 'difer', 'gol', 'tom', 'contr', 'chapeco', 'doi', 'evit', 'fat', 'volt', 'solt', 'segund', 'temp', 'fez', 'tod', 'diferenç', 'mostr', 'matur', 'tim', 'fern', 'diniz', 'conced', 'entrev', 'cole', 'la', 'plat', 'argentin', 'fot', 'gabriel', 'oliv', 'notíc', 'corinth', 'garr', 'dá', 'assist', 'kai', 'cés', 'decid', 'libert', 'dê', 'not', 'cotovel', 'deix', 'gabriel', 'paul', 'gal', 'test', 'vej', 'víde', 'corinth', 'sofr', 'gol', 'log', 'prim', 'minut', 'ced', 'pouc', 'chanc', 'cl', 'estudi', 'prim', 'temp', 'iníci', 'etap', 'final', 'equip', 'cheg', 'empat', 'bel', 'pass', 'rodrig', 'garr', 'kai', 'cés', 'balanç', 'red', 'part', 'volt', 'quart', 'final', 'libert', 'acontec', 'próx', 'brasíl', 'neo', 'quím', 'aren', 'fern', 'diniz', 'ped', 'atenç', 'estudi', 'destac', 'forç', 'equip', 'argentin', 'cas', 'nad', 'decid', 'parec', 'rosari', 'lá', 'jog', 'menos', 'jog', 'aren', 'dur', 'estudi', 'tim', 'respond', 'bem', 'camp', 'empat', 'contr', 'flameng', 'dedic', 'máx', 'jog', 'lá', 'pra', 'pod', 'faz', 'melhor', 'tim', 'sab', 'jog', 'cas', 'jog', 'experi', 'tim', 'organiz', 'tatic', 'venc', 'confront', 'enc', 'independi', 'del', 'vall', 'equ', 'flameng', 'semif', 'tornei', 'ant', 'estudi', 'corinth', 'visit', 'flameng', 'doming', 'brasíl', 'maracanã', 'campeonat', 'brasil']"
